FACILITY,SampleDate,Time,BuildingCode,SPCODE,LGT,AdClip,Size_Run,DNA_Run,CWT_Run,CATCH,Salvage,LOSS
2,1/2/2025,20:00,F,1,134,N,W,F,,1,4,2.6
2,1/2/2025,23:59,F,1,175,C,LF,,LF,1,4,2.6
2,1/3/2025,6:00,F,1,176,C,LF,,S,1,4,2.6
1,1/3/2025,15:30,OS,1,173,C,LF,,LF,1,1,4.33
2,1/3/2025,18:00,F,1,145,C,W,,LF,1,4,2.6
2,1/3/2025,18:00,F,1,188,C,LF,,S,1,4,2.6
2,1/3/2025,23:59,F,1,174,C,LF,,LF,1,4,2.6
2,1/3/2025,23:59,F,1,188,C,LF,,S,1,4,2.6
2,1/4/2025,6:00,F,1,191,C,LF,,LF,1,4,2.6
2,1/4/2025,18:00,F,1,181,C,LF,,S,1,4,2.6
1,1/5/2025,14:30,NS,1,170,C,LF,,S,1,1,4.33
2,1/5/2025,18:00,F,1,170,C,LF,,LF,1,4,2.6
2,1/5/2025,22:00,F,1,167,C,LF,,S,1,4,2.6
2,1/5/2025,22:00,F,1,171,C,LF,,LF,1,4,2.6
2,1/5/2025,23:59,F,1,174,C,LF,,S,1,4,2.6
2,1/6/2025,12:00,F,1,169,C,LF,,LF,1,4,2.6
1,1/6/2025,15:30,OS,1,130,C,W,,LF,1,1,4.33
2,1/7/2025,14:00,F,1,129,C,W,,LF,1,4,2.6
1,1/8/2025,16:30,OS,1,141,C,W,,LF,1,1,4.33
1,1/8/2025,16:30,OS,1,148,C,W,,LF,1,1,4.33
1,1/8/2025,16:30,OS,1,164,C,W,,LF,1,1,4.33
2,1/10/2025,2:00,F,1,172,C,LF,,LF,1,4,2.6
1,1/11/2025,16:30,OS,1,148,C,W,,LF,1,1,4.33
1,1/11/2025,16:30,OS,1,165,C,W,,S,1,1,4.33
1,1/12/2025,9:00,NS,1,150,C,W,,LF,1,4,17.64
1,1/12/2025,9:00,NS,1,166,C,W,,LF,1,4,17.64
2,1/12/2025,20:00,F,1,163,C,W,,LF,1,4,2.6
2,1/12/2025,22:00,F,1,185,C,LF,,LF,1,4,2.6
2,1/15/2025,23:59,F,1,163,C,W,,LF,1,4,2.88
2,1/16/2025,16:00,F,1,92,N,W,W,,1,4,2.54
2,1/17/2025,20:00,F,1,171,C,W,,LF,1,4,2.88
2,1/17/2025,20:00,F,1,185,C,LF,,S,1,4,2.88
1,1/19/2025,7:00,OS,1,171,N,W,F,,1,2,8.8
1,1/19/2025,16:30,OS,1,166,C,W,,LF,1,1,4.33
1,1/19/2025,16:30,OS,1,188,C,LF,,,1,1,4.33
2,1/30/2025,2:00,F,1,147,C,W,,LF,1,4,2.88
2,1/31/2025,20:00,F,1,208,C,LF,,LF,1,4,2.88
2,1/31/2025,22:00,F,1,160,C,W,,LF,1,4,2.88
1,2/5/2025,11:00,NS,1,177,N,W,F,,1,4,17.18
2,2/8/2025,10:00,F,1,118,N,W,W,,1,4,2.6
2,2/9/2025,20:00,F,1,187,C,W,,LF,1,4,2.6
1,2/10/2025,13:00,NS,1,175,C,W,,,1,4,17.57
1,2/10/2025,16:30,NS,1,138,C,W,,LF,1,1,4.33
1,2/11/2025,9:00,NS,1,164,C,W,,LF,1,4,17.64
